"c_d_dep","departamento","c_d_mun","municipio","grupo_de_cultivo","subgrupo_de_cultivo","cultivo","desagregaci_n_regional_y","a_o","periodo","rea_sembrada_ha","rea_cosechada_ha","producci_n_t","rendimiento_t_ha","estado_fisico_produccion","nombre_cientifico","ciclo_de_cultivo"
"5","ANTIOQUIA","5664","SAN PEDRO","FRUTALES","GUAYABA","GUAYABA","GUAYABA","2018","2018","4","4","12","3.50","FRUTO FRESCO","PSIDIUM GUAJAVA","PERMANENTE"
"5","ANTIOQUIA","5847","URRAO","FRUTALES","GUAYABA","GUAYABA","GUAYABA","2018","2018","11","11","88","8.04","FRUTO FRESCO","PSIDIUM GUAJAVA","PERMANENTE"
"5","ANTIOQUIA","5197","COCORNA","FRUTALES","GUAYABA","GUAYABA","GUAYABA","2018","2018","120","120","960","8.00","FRUTO FRESCO","PSIDIUM GUAJAVA","PERMANENTE"
"25","CUNDINAMARCA","25053","ARBELAEZ","HORTALIZAS","GUATILA","GUATILA","GUATILA","2018","2018A","18","18","540","30.00","HORTALIZA FRESCA","SECHIUM EDULE","TRANSITORIO"
"15","BOYACA","15299","GARAGOA","HORTALIZAS","GUATILA","GUATILA","GUATILA","2018","2018A","9","9","14","1.51","HORTALIZA FRESCA","SECHIUM EDULE","TRANSITORIO"
"15","BOYACA","15531","PAUNA","HORTALIZAS","GUATILA","GUATILA","GUATILA","2018","2018A","25","25","75","3.00","HORTALIZA FRESCA","SECHIUM EDULE","TRANSITORIO"
"23","CORDOBA","23672","SAN ANTERO","LEGUMINOSAS","GUANDUL","GUANDUL","GUANDUL","2018","2018","6","6","3","0.51","GRANO SECO","CAJANUS CAJAN","ANUAL"
"15","BOYACA","15550","PISBA","LEGUMINOSAS","GUANDUL","GUANDUL","GUANDUL","2018","2018","1","1","1","0.50","GRANO SECO","CAJANUS CAJAN","ANUAL"
"15","BOYACA","15533","PAYA","LEGUMINOSAS","GUANDUL","GUANDUL","GUANDUL","2018","2018","1","1","2","1.50","GRANO SECO","CAJANUS CAJAN","ANUAL"
"8","ATLANTICO","8141","CANDELARIA","LEGUMINOSAS","GUANDUL","GUANDUL","GUANDUL","2018","2018","3","3","6","2.00","GRANO SECO","CAJANUS CAJAN","ANUAL"
"8","ATLANTICO","8758","SOLEDAD","LEGUMINOSAS","GUANDUL","GUANDUL","GUANDUL","2018","2018","5","5","4","0.80","GRANO SECO","CAJANUS CAJAN","ANUAL"
"8","ATLANTICO","8634","SABANAGRANDE","LEGUMINOSAS","GUANDUL","GUANDUL","GUANDUL","2018","2018","21","21","20","0.96","GRANO SECO","CAJANUS CAJAN","ANUAL"
